calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,,fcs_status,fcs_error,fcs_query,fcs_source_url,fcs_source_title,fcs_website_guess,fcs_website_conf,fcs_quality_flags,fcs_quality_note,
W2,W,way,107063289,way/107063289,51.5123637,-0.1785028,The Mitre,Young's,https://commons.wikimedia.org/wiki/Special:FilePath/Mitre%2C_Bayswater%2C_W2_(6156134487).jpg,,,,,,"The Mitre is a traditional English pub in Bayswater, on the edge of Hyde Park, just a short walk from Lancaster Gate and Paddington stations. Housed in a beautiful grade II listed building, it has retained many original features and has recently undergone a full refurbishment. The pub offers British, seasonal food and drink, including British classics like fish and chips, sausage and mash, and Sunday roasts. There’s also Old Mary’s basement speakeasy serving wine, cheese and charcuterie Thursday to Saturday, plus a spritz menu for the summer on the terrace. With three floors and multiple private hire spaces, it’s well suited for parties and events, including groups up to 100.",,,TRUE,TRUE,,,24,Craven Terrace,+44 20 7262 5240,https://www.themitrehydepark.com/,Q16997942,,,,,,,,0.95,0,0.72,0.55,0,0,,0.7,0.95,0.9,0,0,ok,,,,,,,,,,,,,,
W2,W,node,15262028,node/15262028,51.5164813,-0.1698266,The Monkey Puzzle,Hall & Woodhouse,,,,,,,"The Monkey Puzzle is a family pub with a “legendary” history. It offers a drinks range and a food menu featuring starters, traditional mains, desserts, buffet options and pizzas. The pub is located in the heart of Paddington at 30 Southwick St, London (W2 1JQ), with opening hours from 12:00pm to 11:00pm Monday–Saturday and 12:00pm to 10:00pm on Sundays.",,,TRUE,,,,30,Southwick Street,+44 20 7723 0143,https://themonkeypuzzlepub.co.uk/,,Mo-Sa 12:00-23:30, Su 12:00-22:30,,,,,,0.86,0.95,0,0,0,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,192794418,way/192794418,51.5161815,-0.1877444,The Porchester,,,,,,,,"The Porchester is a contemporary, stylish pub in the heart of Bayswater, close to Royal Oak and Bayswater Tube stations and near Notting Hill. It’s positioned as a great spot for lunch, dinner and cocktail sessions, with an emphasis on great food, cracking craft beer and a wide range of wines and spirits. Sundays feature an “outstanding” British roast, described as the BEST in West London. The pub also hosts a quiz night every Wednesday at 7pm and shows every match live for the FIFA World Cup 2026, with a match-day atmosphere and screens.",,,TRUE,,,,88,Bishop's Bridge Road,+44 20 7229 2886,https://www.theporchester.co.uk/,,,,,,,,,0.9,0,0,0.35,0,0,TRUE,0.95,0.95,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,739178496,way/739178496,51.5149697,-0.1763335,The Pride of Paddington,,,,,,,1920,"The Pride of Paddington is a traditional British pub in central London, just two minutes’ walk from Paddington Station. It offers a fantastic range of drinks, including rotating cask ales, alongside traditional pub classics. Food is available for lunch and dinner, including traditional pub fare and a Sunday roast, with kitchen hours listed. The pub also has 12 bedrooms above the venue, with air-conditioning, flat-screen TVs, mini-fridges, en suites and tea/coffee facilities. Sports fans can watch major events such as the Women’s Six Nations and the FIFA World Cup 2026 live on big screens, with an electric atmosphere and table bookings encouraged.",,,TRUE,,,TRUE,1-3,Craven Road,+44 20 7402 2156,https://www.theprideofpaddington.co.uk/,,,,,,,,,0.9,0.95,0.85,0.35,0,0,TRUE,0.95,0.9,0,0,0.95,ok,,,,,,,,,,,,,,
W2,W,way,756311627,way/756311627,51.5173989,-0.1955377,The Prince Bonaparte,,,,,,,,"The Prince Bonaparte is a friendly, open gastropub in Notting Hill (near Portobello Market, Notting Hill and Bayswater). It offers relaxed pub dining with a Modern British menu, using fresh seasonal ingredients prepared on-site from an open kitchen, alongside artisan beers and bespoke cocktails. The page promotes live World Cup fixtures and encourages booking a table. Facilities listed include family-friendly access and WiFi, and it’s described as family and dog-friendly. Opening hours run from midday to late, with serving hours ending earlier in the evening.",,,TRUE,,,,80,Chepstow Road,+44 20 7313 9491,https://www.theprincebonapartew2.co.uk/,,,,,,,,,0.86,0,0,0,0,0,TRUE,0.78,0.95,0.72,0,0,ok,,,,,,,,,,,,,,
W2,W,way,756195971,way/756195971,51.5155848,-0.1943554,The Princess Royal,,,,,,,,,,,TRUE,TRUE,,TRUE,47,Hereford Road,,,,,,,,,,,0.72,0,0,0,0.35,0,,0,0.78,0.9,0,0.85,,,,,,ok,,"""The Princess Royal"" 47 Hereford Road London pub",https://www.mapquest.com/gb/england/the-princess-royal-pub-rooms-notting-hill-525968900,"The Princess Royal Pub & Rooms, Notting Hill, 47 Hereford Road, London, England W2 5AH, GB - MapQuest",,0,,,
W2,W,node,3895190286,node/3895190286,51.518664,-0.1736444,The Sir Alexander Fleming,Wetherspoon,,,,,,,"The Sir Alexander Fleming is a Wetherspoon pub at 5 Merchant Square, Paddington Basin, Paddington (W2 1AS). It’s open from 8:00am daily, closing at 11:30pm most days and midnight on Fridays and Saturdays. Facilities include Wi‑Fi, TV screens, a licensed outside deck/licensed outside area, baby changing, and step-free access. The venue also promotes ordering food and drinks to your table via the Wetherspoon app. There are children’s meals featured, including £4.99 options, served with a drink, fruit and at least two of their five-a-day.",TRUE,,TRUE,,,,5,Merchant Square,020 8057 9808,https://www.jdwetherspoon.com/pubs/the-sir-alexander-fleming-paddington/,,,,,,,,,0.78,0.98,0,0.72,0.86,0,,0,0.84,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,155488605,way/155488605,51.5150087,-0.1739,The Sussex Arms,,,,,,,,"The Sussex Arms is an aviation-themed bar in Paddington, located on London Street below The Stylosuites building. It’s described as London’s only modern aviation themed bar, newly renovated and featuring original Concorde seats. Guests can enjoy a wide selection of local and imported lagers, ales, fine wine and spirits, while sitting under a mix of the 19th-century original pub ceiling and an illuminated Airbus engine surround. The bar is open from 10am until 11:30pm, seven days a week, and Styloguests receive a complimentary drink during their stay.",,,,,,,21,London Street,+44 20 7723 1026,https://www.stylotel.com/sussex-arms/,,,,,,,,,0.9,0,0,0.35,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,749323368,way/749323368,51.5116567,-0.1770506,The Swan,Fuller's,https://commons.wikimedia.org/wiki/Special:FilePath/Swan%2C_Bayswater%2C_W2_(7460450418).jpg,,,,,,"The Swan is a historic pub opposite Hyde Park in London, offering a fresh botanical feel, fine food, delicious drinks and a terrace overlooking the park. It has a well-stocked bar with modern craft beers and cask classics, plus a “New summer menu” and refined pub classics made with fresh, seasonal ingredients. The venue also supports private events, including business meetings, weddings and birthdays, and has features such as real fire, free WiFi, step-free access and baby changing facilities. Accessibility includes assistance dogs welcome, and the pub serves food daily with listed food serving times.",TRUE,,TRUE,TRUE,,,66,Bayswater Road,020 7262 5204,https://www.swanhydepark.co.uk/,Q7653450,,,,,,,,0.9,0.95,0,0.55,0.75,0,,0,0.95,0.9,0,0,ok,,,,,,,,,,,,,,
W2,W,way,744634826,way/744634826,51.5134848,-0.1712024,The Victoria,Fuller's,https://commons.wikimedia.org/wiki/Special:FilePath/Victoria%2C_Bayswater%2C_W2_(3251312182).jpg,,,,,,"The Victoria is an opulent, historic London pub with a wonderfully friendly atmosphere, a great bar and a seasonal menu. It offers dining with refined pub classics made from fresh, seasonal ingredients, plus a “New Prix Fixe menu for 2026”. The pub also supports private events, including business meetings and functions rooms for weddings and birthdays. Visitors can enjoy features such as a real fire, free WiFi, step-free access, families welcome, a covered smoking area, and outside seating. Assistance dogs are welcome, and it’s noted as dog friendly. Food is served daily with set food serving times.",TRUE,,TRUE,TRUE,,,10a,Strathearn Place,020 7724 1191,https://www.victoriapaddington.co.uk/,Q17030403,,,,,,,,0.9,0.95,0,0.7,0.85,0,,0,0.95,0.9,0,0,ok,,,,,,,,,,,,,,
W2,W,way,121101785,way/121101785,51.5194293,-0.1948285,The Westbourne,,,,,,,,"The Westbourne is a well-known gastropub in the heart of Notting Hill, offering a warm, friendly atmosphere. It serves great food and drinks, with lunch and dinner menus that change daily using fresh ingredients from independent suppliers. Alongside daily tapas and traditional bar snacks, it offers traditional ales and lagers, Belgian beers, fine wines, cocktails and non-alcoholic beverages. The terrace is highlighted as one of the best in London, popular in summer for meeting friends and relaxing. The pub takes some reservations but also keeps tables for walk-ins, with specific reservation limits on Saturday and Sunday evenings.",TRUE,,TRUE,,,,101,Westbourne Park Villas,+44 20 7221 5400,https://www.thewestbourne.com/,,Mo-Su 11:00-23:00,,,,,,,0.92,0.98,0,0.35,0.9,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
W2,W,supabase,,82059d1f-af40-4efd-a2ee-afd0835be1db,51.5195,-0.179849,The Union,,,,,,,,,,,,,,,,,(020) 7289 3063,https://paddington.theunionbar.co.uk/,,,,,,,,,0.72,0.9,0,0,0,0,,0,0.55,0,0,0,,,,,,ok,,"""Union Bar & Grill"" W2 London pub",https://near-me-uk.co.uk/bars/london/the-union-bar-grill-sheldon-square-4-w2-6ez/,"The Union Bar & Grill in Notting Hill, London | Near Me UK",paddington.theunionbar.co.uk,0.7,,,
W3,W,node,302172067,node/302172067,51.5072726,-0.2718046,George & Dragon,,https://commons.wikimedia.org/wiki/Special:FilePath/George_%26_Dragon_-_Acton.jpg,,,,,,,,,,,,,183,High Street,+44-20-8992-3712,https://georgeanddragonacton.co.uk/,Q26641139,Mo-Th 17:00-23:00, Fr 15:00-24:00, Sa 12:00-24:00, Su 12:00-22:00,,,,0.62,0,0,0,0,0,,0,0.7,0,0,0,ok,,,,,,,,,,,,,,
W3,W,node,288041082,node/288041082,51.508471,-0.275381,The Aeronaut,,,,,,,,"A characterful Acton pub with its own brewery on site, serving a solid menu of pub food and regular themed offers. Expect a lively calendar of events almost every night—swing dance lessons, live blues, Sunday jazz and roasts, plus Friday and Saturday circus-style shows. There’s also a beer garden with heated “dens” for colder weather, making it a great spot for groups and family-friendly evenings. If you’re after something a bit different from the usual local, this is a fun, destination-style venue.",TRUE,TRUE,TRUE,,,,264,High Street,020 8993 4242,,,,,,,,,,0.78,0.9,0,0,0.86,0.82,,0,0.9,0,0,0,,,,,,ok,,"""The Aeronaut"" 264 High Street London pub",https://www.travelstay.com/attractions/the-aeronaut-pub_Hotel_List.htm,"The Aeronaut Pub, hotels near The Aeronaut Pub, London",,0,,,
W3,W,node,288044068,node/288044068,51.5078444,-0.2730275,The King's Head,,,,,,,,"The Kings Head Hotel (formerly a charming Victorian pub) is a deluxe boutique hotel in Acton, West London. It offers a bar and restaurant where guests can relax and enjoy cocktails, alongside a range of hotel amenities including air conditioning, ensuite bathrooms with underfloor heating, and free WiFi throughout. The page highlights luxurious rooms (double or twin options) with tea and coffee facilities, TVs (including satellite TV), mini fridges, safes, and coffee/tea stations. There’s also a section specifically titled “The Kings Head Pub” and a gallery, plus contact details for booking and enquiries.",,,,,,TRUE,214,High Street,0203 375 0214,https://kedisinhotels.com/hotels/the-kings-head-hotel/,,"Su-Th 07:30-23:30; Fr,Sa 07:30-24:00",,,,,,,0.78,0.9,0,0.72,0,0,,0,0.62,0,0,0.95,ok,,possible_wrong_website,The provided markdown is for “The Kings Head Hotel” (a hotel booking page) and does not clearly present a standalone pub venue page with pub-specific details, it includes hotel room information and hotel contact details rather than a pub-only listing.,,,,,,,,,,
W3,W,node,302166735,node/302166735,51.5081822,-0.2764777,The Red Lion & Pineapple,Wetherspoon,https://commons.wikimedia.org/wiki/Special:FilePath/Red_Lion_and_Pineapple%2C_Acton%2C_W3_(4462904803).jpg,,,,,,"The Red Lion & Pineapple is at 281 High Street, Acton (Ealing), with opening times running from 8:00am to late each day. The pub is in a distinctive building with a history tied to Acton Tram Depot: it took its name from two older pubs and was built for horse-drawn trams in 1895, later used for electric trams and trolleybuses, closing in 1937. Facilities include Wi‑Fi, TV screens, a licensed outside deck/area, and step-free access. The site also highlights children’s meals and notes that you can order food and drinks to your table via the Wetherspoon app.",TRUE,,,,,,281,High Street,020 8896 2248,https://www.jdwetherspoon.com/pubs/the-red-lion-pineapple-acton/,Q88917069,,,,,,,,0.78,0.95,0,0.55,0.85,0,,0,0.7,0,0,0,ok,,,,,,,,,,,,,,
W3,W,node,288353870,node/288353870,51.5087219,-0.2639648,The Rocket,,,,,,,,,,,,,,,11-13,Churchfield Road,020 8993 6123,,,,,,,,,,0.62,0.78,0,0.72,0,0,,0,0.55,0,0,0,,,,,,ok,,"""The Rocket"" 11-13 Churchfield Road London pub",https://www.mapquest.com/gb/england/the-rocket-w3-523401358,"The Rocket W3, 11 Churchfield Road, London, England W3 6BD, GB - MapQuest",,0,,,
W3,W,node,1941233361,node/1941233361,51.5087338,-0.2631006,The Station House,,,,,,,,"The Station House is a warm, characterful pub on Churchfield Road in the heart of Acton, with a cozy atmosphere and comfy seating. It’s described as a place where locals and friends gather for great drinks, hearty food, and good company. The venue also offers a private hire option and hosts “magic nights”. For sport, it shows live sporting events on HD screens, including major Premier League, European league, and rugby games, with BT & Sky Sport mentioned. The page also notes the beer garden as part of the setup for watching matches.",TRUE,,TRUE,,,,,Churchfield Road,,https://www.thestationhousew3.com/,,,,,,,,,0.86,0,0,0,0.78,0,TRUE,0.95,0.9,0,0,0,ok,,,,,,,,,,,,,,
W3,W,way,1044731268,way/1044731268,51.5065477,-0.2734651,The Talbot Inn,,,,,,,,,,,,,TRUE,,1,Mill Hill Road,07895 907078,,,,,,,,,,0.72,0.86,0,0,0,0,,0,0,0,0.78,0,,,,,,ok,,"""The Talbot Inn"" 1 Mill Hill Road London pub",https://talbotw3.weebly.com/contact.html,Contact - THE TALBOT INN - Weebly,https://talbotw3.weebly.com/contact.html,0.55,possible_wrong_pub,"The provided address context is 1 Mill Hill Road W3, but the Weebly contact snippet lists '1 Mill Hill Road Acton London W3 8JB' and the pubsgalore page is for 'Acton, W3'. The content appears to be about the same venue name, but the mismatch in the supplied context address details means this should be treated cautiously.",
W3,W,node,288044066,node/288044066,51.5067866,-0.2663317,The Windmill,,,,,,,,"A friendly local pub on Acton’s High Street with a laid-back, all-day feel. Expect home-cooked food, a sports-focused vibe, and a beer garden for warmer days. With opening hours running from 10:00 to 22:00 every day, it’s a handy spot for a casual lunch, an evening pint, or settling in to watch the match.",TRUE,,TRUE,,,,50,High Street,020 8992 0234,,,,,,,,,,0.78,0.95,0,0,0.95,0,,0.6,0.95,0,0,0,,,,,,ok,,"""The Windmill"" 50 High Street London pub",https://www.youractonbid.co.uk/business/the-windmill-pub/,The Windmill Pub - Your Acton BID,,0,,,
W4,W,node,249573138,node/249573138,51.4917587,-0.2622862,Betty,,,,,,,,"Set in Chiswick’s Barley Mow Passage, this chic wine bar-come-pub is known for self-dispense wine, a big cocktail menu and a “killer” kitchen. Expect a full bar with plenty of small-plate options, plus seasonal menus (including a Christmas set menu with welcome nibbles, mains and desserts). It’s a great spot for laid-back drinks and proper food, with a stylish mezzanine area that’s been used for private events.",,,TRUE,,,,,,020 4531 5238,http://www.bettychiswick.com,,,,,,,,,0.78,0.9,0,0,0,0,,0,0.92,0,0,0,,,,,,ok,,"""Betty"" W4 London pub",https://wegottickets.com/location/25719,London Betty Chiswick,http://www.bettychiswick.com,0.9,,,
